0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,class
0.0069750246607749,0.003248714902315594,0.002885673442997108,0.0024857766892077662,0.611028009287688,0.03272697801668931,0.008277840124684594,0.006580172398813663,0.013088374686250227,0.003141442600429641,0.002782386908702063,0.013391234373404434,0.004027146692544501,0.06914750721028072,0.002506148687918931,0.0035682601661348027,0.0025054833103622743,0.0038015948304322197,0.20360399409353863,0.004228236916830652,原板
8.998220890549214E-4,0.06873233643739067,3.722700394753147E-4,3.206808408844339E-4,0.40331431050297023,0.029839448092260745,0.0010678934851291024,8.488836616649673E-4,0.0016884827259100795,4.052658708522306E-4,3.589454263620063E-4,0.07857993926691112,5.195272742467161E-4,3.813097434888646E-4,3.233089569600075E-4,4.603280236468972E-4,3.2322311906664373E-4,4.904296641841372E-4,0.27390166207186634,0.13717193270767453,原板
8.099143100958495E-4,3.772288725520757E-4,3.350738283249695E-4,2.886392823259763E-4,0.11706600329647297,0.4034692716227124,9.61192468805241E-4,7.640655120070708E-4,0.20904028643553202,3.647728058570078E-4,3.2308057436040657E-4,0.0015549410756725203,4.676175201916211E-4,3.4321030966795874E-4,2.9100480418200845E-4,4.1433329790930136E-4,0.207811439860161,4.414272642888975E-4,5.839151740987552E-4,0.05429258168478188,原板
0.0031828329194021373,0.0014824487711121042,0.0013167862302576182,0.0011343059360329145,0.5808686634577472,0.045138452874551496,0.0037773317417155866,0.2748433952919804,0.005972467745832856,0.001433498433244091,0.0012696546719515999,0.006110668229575253,0.03204218836476717,0.0013487612927349099,0.0011436020563027904,0.001628263192477867,0.0011432984322019225,0.001734738120794602,0.0022946926793280184,0.032133949557989504,原板
0.0031828329194021373,0.0014824487711121042,0.0013167862302576182,0.27297504670779843,0.5204596099529104,0.014933926122133099,0.0037773317417155866,0.0030026545202148005,0.005972467745832856,0.09204707869049927,0.0012696546719515999,0.006110668229575253,0.0018376616123487758,0.0013487612927349099,0.0011436020563027904,0.001628263192477867,0.0011432984322019225,0.06214379162563139,0.0022946926793280184,0.0019294228055711114,原板
0.037523887414866376,0.018697644761319333,0.018599891684921918,6.693238812536628E-4,0.21799497201562779,0.3118012614361016,0.002228903386497284,0.3760524982297991,0.00352419498595233,8.458694472371502E-4,7.491895844736474E-4,0.0036057434300106454,0.0010843554315777251,7.958683055960328E-4,6.748092755392602E-4,9.607949716840252E-4,6.74630115001367E-4,0.0010236230060028852,0.0013540373559039792,0.0011385012806339702,原板
0.16453159730432593,0.0013226488418065052,0.0011748438234735381,0.001012033914280013,0.11402453384023382,0.44450241394657225,0.003370155887107724,0.02962762741336279,0.005328668147383265,0.0012789750846090844,0.001132792791275491,0.00545197136926921,0.19028007091023635,0.02815201489681231,0.0010203279632534704,0.0014527452601761134,0.0010200570681822994,0.0015477427692731143,0.002047337266392158,0.0017214415019746454,原板
0.0010220003453515392,4.760108979666845E-4,4.228170363181438E-4,3.642230326616374E-4,0.1865155946574837,0.1017812915660806,0.0012128925527343745,9.641454749083444E-4,0.001917745685497263,4.602930568254721E-4,0.01010628741750142,0.001962121543636562,0.6891909682891085,4.3308415549214285E-4,3.672079955443347E-4,5.228315740017422E-4,3.6711050254240794E-4,5.570204291086649E-4,7.368205526758849E-4,6.195332345604893E-4,原板
0.3255841582119268,2.3812972480430564E-4,2.115189062500383E-4,1.8220660683524026E-4,0.44749038878895814,0.07032455539564492,6.067629355411165E-4,4.8232445431808056E-4,9.593735233433032E-4,2.3026670065619744E-4,2.0394803754434222E-4,0.005833407235239226,2.951885168374285E-4,2.1665514635269353E-4,1.8369986758377363E-4,2.615522866553164E-4,1.8365109562956347E-4,0.014834158231996283,0.010072271038298868,0.12160578329558429,原板
0.054972990962097006,0.05217327264549901,0.002168116264553324,0.0018676586163960732,0.1606942573585586,0.3727157505500314,0.006219456277443647,0.004943933914648105,0.009833793945982394,0.002360285365165285,0.20102007123286458,0.10952612298939675,0.0030257485527466206,0.0022207638784363776,0.0018829648742314234,0.00268096964371667,0.0018824649507538872,0.002856282855949682,0.0037782598313085133,0.00317683529022051,原板
0.003749019757153591,0.0017461581781400273,0.001551026308384076,0.0013360850137376324,0.1505349462233577,0.0887455692262314,0.004449272609532759,0.03911433047948604,0.07818997760190889,0.0016885001770970455,0.0014955106254220278,0.00719768096604694,0.0021645590158569784,0.0015886893412856283,0.0013470347994911326,0.07307299247825884,0.0013466771643963205,0.10877594863014417,0.42963337800708284,0.002272643396985958,原板
0.001813463072332438,8.446456886406045E-4,0.01795970399107643,6.462864937659252E-4,0.19328237943101828,0.5247922157173183,0.0021521869978764385,0.12217693172029352,0.0034028960935212726,8.167555566890621E-4,7.234033078403242E-4,0.1067383186869113,0.018256479943389626,7.684753990245782E-4,6.515830868489663E-4,9.277254717320785E-4,6.514100928185736E-4,9.883910346193418E-4,0.0013074328881500343,0.0010993153261329531,原板
0.0016437363159769068,7.655930874656225E-4,6.80038632835099E-4,5.857988489184367E-4,0.2999827327152993,0.36648415089053266,0.0019507581825930393,0.0015506853184540958,0.08107825836724429,7.403132659762473E-4,6.556980984815905E-4,0.22153855717758966,9.490385468495639E-4,6.965517746589015E-4,5.905997199890283E-4,0.016439666861658313,5.904429169228164E-4,8.958849302071557E-4,0.0011850668214548696,9.964275268923048E-4,原板
0.062383461517382534,2.170663281266475E-4,1.9280932838935624E-4,1.660898031047747E-4,0.3415682276749969,0.14813488693877283,5.530926580858101E-4,4.396611903472105E-4,8.745136214523102E-4,2.0989881562394062E-4,1.859081291710524E-4,8.947495123214324E-4,0.4425363484644671,1.9749125031395608E-4,1.6745097978226075E-4,2.384170834785735E-4,1.674065218758626E-4,2.5400758628557667E-4,3.359984667174476E-4,2.8251412930441465E-4,原板
0.001524810478909213,0.15988222889331524,6.308372111336997E-4,5.434157624198506E-4,0.35062962702826905,0.15185628913216281,0.2188623833549052,0.0014384918067982227,0.04627180308892905,6.867509190275409E-4,6.082577368690447E-4,0.031867826971517244,8.803747335015488E-4,0.029586524188508285,5.478692860447633E-4,7.80057527738147E-4,5.477238278248766E-4,8.310668300011641E-4,0.0010993261449529265,9.243350771720272E-4,原板
0.051411542954712376,2.77121621435167E-4,2.4615348761006017E-4,2.1204152637339623E-4,0.2949120937680797,0.11571736287312649,7.061156630575993E-4,5.613013450895395E-4,0.49234320971598033,2.6797108803116497E-4,2.3734294783759192E-4,0.006788582453742876,3.435233483860776E-4,0.03412983738270304,2.1377929699484692E-4,3.043794462348714E-4,2.1372253901117902E-4,3.2428334129843675E-4,4.289584695150994E-4,3.606767307802112E-4,原板
0.3220889198095892,9.241677690389242E-4,8.208927124041121E-4,7.071333638900326E-4,0.4374358897680691,0.1411177289829444,0.002354812062775303,0.001871873472605623,0.06021234206719865,8.936518244594386E-4,7.915106062971166E-4,0.022639118047597384,0.001145609659926935,8.408261648986296E-4,7.129286229896665E-4,0.0010150693847394158,7.127393418398599E-4,0.0010814465161982235,0.0014305256649736586,0.001202814157564326,原板
0.002190422702603677,0.0010202198877284536,9.06211078705944E-4,7.806283072035458E-4,0.2750329166238334,0.010277514291598747,0.002599556248109149,0.022853151764785206,0.12883061286718364,9.865323100008872E-4,8.737751834086239E-4,0.08735226697038019,0.0012646770400213591,9.282162874432555E-4,0.45809503466443025,0.00112056923908133,7.868169348382542E-4,0.0011938451873164274,0.0015792054020990515,0.001327827009228653,原板
